CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
5245972;Acetilcisteína Pharmakern MG, 600 mg x 20 comp eferv;0;0043;0;6,5;2281,50;28;22;26;17;21;12;15;28;44;52;37;28;21;351
5404082;Ambroxol Generis MG, 3 mg/ml Frasco 200 ml Xar;0;0043;0;7,13;21,39;1;0;0;0;0;0;0;0;0;0;2;0;0;3
5200266;Benflux Forte, 6 mg/mL-200 mL x 1 xar medida;0;0043;0;10,84;97,56;0;3;2;1;1;0;0;0;0;1;1;0;0;9
3605995;Bisoltussin Tosse Seca, 2 mg/mL-200 mL x 1 sol oral mL;0;0043;0;9,65;627,25;10;4;8;4;2;2;2;6;7;9;5;3;3;65
5421375;Bisoltussin, 10,5 mg x 20 pst;14;0043;14;10,95;361,35;5;3;5;3;0;2;2;1;2;5;2;1;2;33
5625827;Bisolvon Efervescente MG, 600 mg x 10 comp eferv;0;0043;0;8,35;8,35;0;0;0;0;0;0;0;0;0;0;0;1;0;1
5790183;Bisolvon Linctus Adulto, 1,6 mg/mL-200mL x 1 xar mL;0;0043;0;10,5;2614,50;25;17;16;10;5;4;9;13;21;61;32;16;20;249
8283309;Bisolvon Linctus Criança, 0,8 mg/mL-200mL x 1 xar mL;0;0043;0;9,35;355,30;4;2;7;2;2;1;3;3;3;7;3;1;0;38
8254920;Bisolvon, 2 mg/mL-40 mL x 1 sol oral gta;0;0043;0;6,5;6,50;0;0;0;0;0;0;0;0;0;0;1;0;0;1
9254813;Bisolvon, 8 mg x 20 comp;0;0043;0;8,55;350,55;3;6;3;4;1;0;2;2;3;9;5;2;1;41
5490677;Bisolvon, 8 mg/5 ml x 20 xar saq;0;0043;0;8,04;32,16;1;3;0;0;0;0;0;0;0;0;0;0;0;4
5618152;Bronchodual (200mL), 0,12/0,83g/15mL x 1 sol oral frasco;0;0043;0;14,98;14,98;0;0;0;0;0;0;0;0;0;0;1;0;0;1
9745828;Broncoliber, 120 mg x 20 cáps lib prol;0;0043;0;10,6;63,60;1;0;1;1;0;0;0;1;0;0;1;1;0;6
9545509;Broncoliber, 3 mg/mL-200 mL x 1 xar mL;0;0043;0;6,2;43,40;1;0;0;0;1;0;0;1;0;3;1;0;0;7
8549303;Drenoxol, 3 mg/mL-200 mL x 1 xar mL;0;0043;0;6,74;13,48;0;0;0;1;1;0;0;0;0;0;0;0;0;2
3482080;Drill Tosse Seca, 1 mg/mL-200 mL x 1 xar colher medida;0;0043;0;7,72;7,72;1;0;0;0;0;0;0;0;0;0;0;0;0;1
3311180;Fluimucil 2%, 20 mg/mL-200 mL x 1 sol oral mL;0;0043;0;8,65;51,90;0;1;1;1;1;0;0;1;0;0;1;0;0;6
3486487;Fluimucil, 200 mg x 20 comp disp;0;0043;0;7,03;14,06;0;1;0;0;0;1;0;0;0;0;0;0;0;2
2195980;Fluimucil, 200 mg x 20 gran sol oral saq;0;0043;0;6,9;96,60;2;0;0;1;0;0;3;1;1;2;3;1;0;14
5269287;Fluimucil 4%, 40 mg/mL-200 mL x 1 sol oral mL;0;0043;0;10,5;115,50;0;1;0;0;0;0;0;1;0;2;4;2;1;11
2195782;Fluimucil, 600 mg x 20 comp eferv;5;0043;5;7,87;1282,81;14;7;16;5;10;5;6;12;16;28;21;17;6;163
2177681;Levotuss, 6 mg/mL-200 mL x 1 xar mL;0;0043;0;10,7;85,60;0;1;0;1;1;0;0;0;0;4;1;0;0;8
5582333;Levotuss, 60 mg x 20 comp;0;0043;0;10,1;70,70;0;0;2;0;2;0;0;0;0;0;2;1;0;7
5588025;Milid, 300 mg x 20 cáps;2;0043;2;9,13;155,21;1;0;0;1;0;1;3;0;3;1;4;3;0;17
5588009;Milid, 300 mg x 20 comp disp;2;0043;2;8,95;80,55;3;1;1;0;0;0;0;0;1;1;2;0;0;9
5843099;Mucodox, 8 mg/mL-200 mL x 1 xar mL;0;0043;0;8,8;17,60;0;0;0;0;0;0;1;0;0;0;1;0;0;2
9329714;Mucoral, 400 mg x 20 cáps;0;0043;0;7,92;15,84;0;0;0;0;0;0;0;0;0;1;1;0;0;2
8631119;Mucosolvan Perlonguets, 75 mg x 20 cáps lib prol;0;0043;0;11,1;55,50;0;0;1;1;0;0;0;0;0;2;1;0;0;5
9574715;Mucosolvan, 30 mg x 20 comp;1;0043;1;9,25;27,75;0;0;0;0;0;0;0;0;2;1;0;0;0;3
3245586;Mucosolvan, 6 mg/mL-125 mL x 1 xar mL;0;0043;0;8,46;135,36;0;2;2;0;3;1;3;1;0;3;1;0;0;16
